ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	PANTHER	PTHR12969	NGD5/OSM-6/IFT52	22	511	4.9E-39	T	30-01-2023	IPR039975	Intraflagellar transport protein 52 homolog	-
ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	MobiDBLite	mobidb-lite	consensus disorder prediction	347	412	-	T	30-01-2023	-	-
ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	SUPERFAMILY	SSF52317	Class I glutamine amidotransferase-like	36	327	4.58E-9	T	30-01-2023	IPR029062	Class I glutamine amidotransferase-like	-
ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	MobiDBLite	mobidb-lite	consensus disorder prediction	347	361	-	T	30-01-2023	-	-
ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	Gene3D	G3DSA:3.40.50.880	-	25	238	4.4E-5	T	30-01-2023	IPR029062	Class I glutamine amidotransferase-like	-
ANPAHHCN_00892	6f7be37853ecc2f277f09e9ba5a1b16f	514	MobiDBLite	mobidb-lite	consensus disorder prediction	291	311	-	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	FunFam	G3DSA:3.50.50.60:FF:000128	Pyridine nucleotide-disulfide oxidoreductase YkgC	134	252	1.3E-51	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	Gene3D	G3DSA:3.30.390.30	-	328	439	9.2E-26	T	30-01-2023	IPR016156	FAD/NAD-linked reductase, dimerisation domain superfamily	GO:0016491|GO:0050660
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	329	436	1.4E-22	T	30-01-2023	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	4	297	4.7E-59	T	30-01-2023	IPR023753	FAD/NAD(P)-binding domain	GO:0016491
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	Gene3D	G3DSA:3.50.50.60	-	8	303	3.2E-84	T	30-01-2023	IPR036188	FAD/NAD(P)-binding domain superfamily	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	1	297	1.3E-50	T	30-01-2023	IPR036188	FAD/NAD(P)-binding domain superfamily	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	ProSitePatterns	PS00076	Pyridine nucleotide-disulphide oxidoreductases class-I active site.	40	50	-	T	30-01-2023	IPR012999	Pyridine nucleotide-disulphide oxidoreductase, class I, active site	GO:0016668
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PANTHER	PTHR43014	MERCURIC REDUCTASE	2	438	1.5E-115	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	FunFam	G3DSA:3.30.390.30:FF:000001	Dihydrolipoyl dehydrogenase	328	440	2.5E-28	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PIRSF	PIRSF000350	Hg-II_reductase_MerA	1	437	5.0E-81	T	30-01-2023	IPR001100	Pyridine nucleotide-disulphide oxidoreductase, class I	GO:0016491
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	Gene3D	G3DSA:3.50.50.60	-	134	252	3.2E-84	T	30-01-2023	IPR036188	FAD/NAD(P)-binding domain superfamily	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PRINTS	PR00368	FAD-dependent pyridine nucleotide reductase signature	122	140	3.0E-32	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PRINTS	PR00368	FAD-dependent pyridine nucleotide reductase signature	162	180	3.0E-32	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PRINTS	PR00368	FAD-dependent pyridine nucleotide reductase signature	245	261	3.0E-32	T	30-01-2023	-	-
ANPAHHCN_00449	cbdd90482314e16148acdded697abe7d	440	PRINTS	PR00368	FAD-dependent pyridine nucleotide reductase signature	273	295	3.0E-32	T	30-01-2023	-	-
